,,,2,3,2,3,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,super love,02-12-2020 01:14,GIF,animals,positive,75,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,disgust,01-03-2021 08:15,GIF,animals,negative,0,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,want,09-11-2020 23:54,GIF,animals,positive,70,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,want,01-05-2021 23:23,GIF,animals,positive,70,,,,,,,
323c35ed-081f-4efd-8bd6-ce5208ceb0ed,worried,28-02-2021 19:16,GIF,animals,negative,12,,,,,,,
323c35ed-081f-4efd-8bd6-ce5208ceb0ed,adore,07-07-2020 03:00,GIF,animals,positive,72,,,,,,,
323c35ed-081f-4efd-8bd6-ce5208ceb0ed,scared,18-11-2020 00:44,GIF,animals,negative,15,,,,,,,
323c35ed-081f-4efd-8bd6-ce5208ceb0ed,hate,11-05-2021 18:51,GIF,animals,negative,5,,,,,,,
323c35ed-081f-4efd-8bd6-ce5208ceb0ed,cherish,06-03-2021 04:30,GIF,animals,positive,70,,,,,,,
323c35ed-081f-4efd-8bd6-ce5208ceb0ed,interested,14-02-2021 15:36,GIF,animals,positive,30,,,,,,,
323c35ed-081f-4efd-8bd6-ce5208ceb0ed,adore,15-06-2021 06:59,GIF,animals,positive,72,,,,,,,
323c35ed-081f-4efd-8bd6-ce5208ceb0ed,adore,28-04-2021 22:10,GIF,animals,positive,72,,,,,,,
323c35ed-081f-4efd-8bd6-ce5208ceb0ed,love,10-01-2021 04:26,GIF,animals,positive,65,,,,,,,
323c35ed-081f-4efd-8bd6-ce5208ceb0ed,dislike,28-06-2020 15:27,GIF,animals,negative,10,,,,,,,
323c35ed-081f-4efd-8bd6-ce5208ceb0ed,dislike,14-08-2020 22:02,GIF,animals,negative,10,,,,,,,
323c35ed-081f-4efd-8bd6-ce5208ceb0ed,love,08-01-2021 04:57,GIF,animals,positive,65,,,,,,,
323c35ed-081f-4efd-8bd6-ce5208ceb0ed,heart,02-07-2020 00:21,GIF,animals,positive,60,,,,,,,
323c35ed-081f-4efd-8bd6-ce5208ceb0ed,love,17-01-2021 08:55,GIF,animals,positive,65,,,,,,,
323c35ed-081f-4efd-8bd6-ce5208ceb0ed,want,08-04-2021 07:18,GIF,animals,positive,70,,,,,,,
323c35ed-081f-4efd-8bd6-ce5208ceb0ed,dislike,05-06-2021 23:40,GIF,animals,negative,10,,,,,,,
323c35ed-081f-4efd-8bd6-ce5208ceb0ed,worried,28-05-2021 12:10,GIF,animals,negative,12,,,,,,,
323c35ed-081f-4efd-8bd6-ce5208ceb0ed,hate,26-02-2021 00:31,GIF,animals,negative,5,,,,,,,
323c35ed-081f-4efd-8bd6-ce5208ceb0ed,super love,25-05-2021 16:26,GIF,animals,positive,75,,,,,,,
323c35ed-081f-4efd-8bd6-ce5208ceb0ed,heart,14-09-2020 11:48,GIF,animals,positive,60,,,,,,,
323c35ed-081f-4efd-8bd6-ce5208ceb0ed,peeking,30-05-2021 18:28,GIF,animals,neutral,35,,,,,,,
323c35ed-081f-4efd-8bd6-ce5208ceb0ed,heart,02-03-2021 07:30,GIF,animals,positive,60,,,,,,,
323c35ed-081f-4efd-8bd6-ce5208ceb0ed,super love,13-11-2020 18:40,GIF,animals,positive,75,,,,,,,
323c35ed-081f-4efd-8bd6-ce5208ceb0ed,like,17-11-2020 05:47,GIF,animals,positive,50,,,,,,,
323c35ed-081f-4efd-8bd6-ce5208ceb0ed,want,24-04-2021 12:43,GIF,animals,positive,70,,,,,,,
323c35ed-081f-4efd-8bd6-ce5208ceb0ed,intrigued,26-06-2020 00:20,GIF,animals,positive,45,,,,,,,
323c35ed-081f-4efd-8bd6-ce5208ceb0ed,disgust,09-04-2021 23:51,GIF,animals,negative,0,,,,,,,
323c35ed-081f-4efd-8bd6-ce5208ceb0ed,scared,19-05-2021 15:42,GIF,animals,negative,15,,,,,,,
323c35ed-081f-4efd-8bd6-ce5208ceb0ed,peeking,03-09-2020 09:46,GIF,animals,neutral,35,,,,,,,
429632b9-88c0-4163-a7ed-4272a04f7838,hate,15-08-2020 14:52,audio,Animals,negative,5,,,,,,,
429632b9-88c0-4163-a7ed-4272a04f7838,adore,16-09-2020 12:31,audio,Animals,positive,72,,,,,,,
429632b9-88c0-4163-a7ed-4272a04f7838,heart,17-09-2020 06:59,audio,Animals,positive,60,,,,,,,
429632b9-88c0-4163-a7ed-4272a04f7838,love,28-12-2020 09:05,audio,Animals,positive,65,,,,,,,
429632b9-88c0-4163-a7ed-4272a04f7838,disgust,11-03-2021 18:34,audio,Animals,negative,0,,,,,,,
429632b9-88c0-4163-a7ed-4272a04f7838,super love,20-11-2020 05:29,audio,Animals,positive,75,,,,,,,
429632b9-88c0-4163-a7ed-4272a04f7838,heart,15-04-2021 01:48,audio,Animals,positive,60,,,,,,,
429632b9-88c0-4163-a7ed-4272a04f7838,adore,10-05-2021 19:01,audio,Animals,positive,72,,,,,,,
429632b9-88c0-4163-a7ed-4272a04f7838,interested,06-01-2021 20:53,audio,Animals,positive,30,,,,,,,
429632b9-88c0-4163-a7ed-4272a04f7838,worried,27-09-2020 21:43,audio,Animals,negative,12,,,,,,,
429632b9-88c0-4163-a7ed-4272a04f7838,peeking,29-10-2020 16:15,audio,Animals,neutral,35,,,,,,,
429632b9-88c0-4163-a7ed-4272a04f7838,heart,07-02-2021 03:31,audio,Animals,positive,60,,,,,,,
429632b9-88c0-4163-a7ed-4272a04f7838,super love,18-11-2020 18:25,audio,Animals,positive,75,,,,,,,
429632b9-88c0-4163-a7ed-4272a04f7838,love,21-01-2021 11:56,audio,Animals,positive,65,,,,,,,
429632b9-88c0-4163-a7ed-4272a04f7838,interested,27-07-2020 13:30,audio,Animals,positive,30,,,,,,,
429632b9-88c0-4163-a7ed-4272a04f7838,hate,06-01-2021 16:37,audio,Animals,negative,5,,,,,,,
429632b9-88c0-4163-a7ed-4272a04f7838,scared,14-10-2020 16:39,audio,Animals,negative,15,,,,,,,
429632b9-88c0-4163-a7ed-4272a04f7838,disgust,27-01-2021 05:17,audio,Animals,negative,0,,,,,,,
429632b9-88c0-4163-a7ed-4272a04f7838,intrigued,17-01-2021 03:44,audio,Animals,positive,45,,,,,,,
429632b9-88c0-4163-a7ed-4272a04f7838,scared,11-10-2020 15:33,audio,Animals,negative,15,,,,,,,
429632b9-88c0-4163-a7ed-4272a04f7838,worried,08-11-2020 02:26,audio,Animals,negative,12,,,,,,,
429632b9-88c0-4163-a7ed-4272a04f7838,interested,01-01-2021 17:50,audio,Animals,positive,30,,,,,,,
429632b9-88c0-4163-a7ed-4272a04f7838,love,19-01-2021 02:47,audio,Animals,positive,65,,,,,,,
429632b9-88c0-4163-a7ed-4272a04f7838,peeking,12-01-2021 18:37,audio,Animals,neutral,35,,,,,,,
429632b9-88c0-4163-a7ed-4272a04f7838,indifferent,05-10-2020 09:03,audio,Animals,neutral,20,,,,,,,
429632b9-88c0-4163-a7ed-4272a04f7838,want,31-05-2021 19:55,audio,Animals,positive,70,,,,,,,
429632b9-88c0-4163-a7ed-4272a04f7838,like,10-07-2020 16:42,audio,Animals,positive,50,,,,,,,
429632b9-88c0-4163-a7ed-4272a04f7838,worried,26-07-2020 11:03,audio,Animals,negative,12,,,,,,,
429632b9-88c0-4163-a7ed-4272a04f7838,interested,14-11-2020 08:30,audio,Animals,positive,30,,,,,,,
909cbb46-9789-4e9d-9148-890e5c44a9e2,heart,14-09-2020 21:52,audio,animals,positive,60,,,,,,,
909cbb46-9789-4e9d-9148-890e5c44a9e2,intrigued,28-11-2020 06:40,audio,animals,positive,45,,,,,,,
909cbb46-9789-4e9d-9148-890e5c44a9e2,worried,23-11-2020 16:34,audio,animals,negative,12,,,,,,,
909cbb46-9789-4e9d-9148-890e5c44a9e2,adore,20-11-2020 23:32,audio,animals,positive,72,,,,,,,
909cbb46-9789-4e9d-9148-890e5c44a9e2,peeking,23-11-2020 06:37,audio,animals,neutral,35,,,,,,,
909cbb46-9789-4e9d-9148-890e5c44a9e2,heart,25-06-2020 22:20,audio,animals,positive,60,,,,,,,
909cbb46-9789-4e9d-9148-890e5c44a9e2,cherish,08-11-2020 06:48,audio,animals,positive,70,,,,,,,
909cbb46-9789-4e9d-9148-890e5c44a9e2,heart,06-01-2021 17:11,audio,animals,positive,60,,,,,,,
909cbb46-9789-4e9d-9148-890e5c44a9e2,heart,28-09-2020 05:49,audio,animals,positive,60,,,,,,,
909cbb46-9789-4e9d-9148-890e5c44a9e2,super love,19-08-2020 15:38,audio,animals,positive,75,,,,,,,
909cbb46-9789-4e9d-9148-890e5c44a9e2,hate,10-02-2021 21:04,audio,animals,negative,5,,,,,,,
909cbb46-9789-4e9d-9148-890e5c44a9e2,dislike,18-06-2020 14:34,audio,animals,negative,10,,,,,,,
909cbb46-9789-4e9d-9148-890e5c44a9e2,super love,15-11-2020 00:44,audio,animals,positive,75,,,,,,,
909cbb46-9789-4e9d-9148-890e5c44a9e2,hate,08-12-2020 10:40,audio,animals,negative,5,,,,,,,
909cbb46-9789-4e9d-9148-890e5c44a9e2,hate,28-11-2020 09:44,audio,animals,negative,5,,,,,,,
909cbb46-9789-4e9d-9148-890e5c44a9e2,want,07-10-2020 14:12,audio,animals,positive,70,,,,,,,
909cbb46-9789-4e9d-9148-890e5c44a9e2,scared,27-06-2020 13:10,audio,animals,negative,15,,,,,,,
909cbb46-9789-4e9d-9148-890e5c44a9e2,intrigued,11-05-2021 21:02,audio,animals,positive,45,,,,,,,
909cbb46-9789-4e9d-9148-890e5c44a9e2,like,04-09-2020 04:48,audio,animals,positive,50,,,,,,,
909cbb46-9789-4e9d-9148-890e5c44a9e2,disgust,01-03-2021 12:03,audio,animals,negative,0,,,,,,,
909cbb46-9789-4e9d-9148-890e5c44a9e2,love,17-03-2021 07:51,audio,animals,positive,65,,,,,,,
909cbb46-9789-4e9d-9148-890e5c44a9e2,super love,25-07-2020 17:19,audio,animals,positive,75,,,,,,,
909cbb46-9789-4e9d-9148-890e5c44a9e2,love,11-09-2020 05:52,audio,animals,positive,65,,,,,,,
909cbb46-9789-4e9d-9148-890e5c44a9e2,disgust,10-07-2020 18:40,audio,animals,negative,0,,,,,,,
909cbb46-9789-4e9d-9148-890e5c44a9e2,love,18-11-2020 10:46,audio,animals,positive,65,,,,,,,
909cbb46-9789-4e9d-9148-890e5c44a9e2,intrigued,28-03-2021 08:55,audio,animals,positive,45,,,,,,,
909cbb46-9789-4e9d-9148-890e5c44a9e2,heart,21-05-2021 07:58,audio,animals,positive,60,,,,,,,
909cbb46-9789-4e9d-9148-890e5c44a9e2,interested,21-06-2020 20:12,audio,animals,positive,30,,,,,,,
909cbb46-9789-4e9d-9148-890e5c44a9e2,cherish,07-04-2021 02:02,audio,animals,positive,70,,,,,,,
909cbb46-9789-4e9d-9148-890e5c44a9e2,indifferent,23-09-2020 10:02,audio,animals,neutral,20,,,,,,,
909cbb46-9789-4e9d-9148-890e5c44a9e2,want,06-07-2020 13:03,audio,animals,positive,70,,,,,,,
909cbb46-9789-4e9d-9148-890e5c44a9e2,indifferent,02-12-2020 13:33,audio,animals,neutral,20,,,,,,,
909cbb46-9789-4e9d-9148-890e5c44a9e2,disgust,20-08-2020 23:42,audio,animals,negative,0,,,,,,,
909cbb46-9789-4e9d-9148-890e5c44a9e2,like,14-09-2020 19:19,audio,animals,positive,50,,,,,,,
990ad477-b9eb-4ea6-9ec8-3f941f53b758,peeking,05-10-2020 15:04,audio,animals,neutral,35,,,,,,,
990ad477-b9eb-4ea6-9ec8-3f941f53b758,super love,17-09-2020 08:48,audio,animals,positive,75,,,,,,,
990ad477-b9eb-4ea6-9ec8-3f941f53b758,super love,11-07-2020 18:21,audio,animals,positive,75,,,,,,,
990ad477-b9eb-4ea6-9ec8-3f941f53b758,heart,23-02-2021 09:52,audio,animals,positive,60,,,,,,,
990ad477-b9eb-4ea6-9ec8-3f941f53b758,super love,11-07-2020 20:21,audio,animals,positive,75,,,,,,,
990ad477-b9eb-4ea6-9ec8-3f941f53b758,intrigued,08-01-2021 01:50,audio,animals,positive,45,,,,,,,
990ad477-b9eb-4ea6-9ec8-3f941f53b758,dislike,11-05-2021 00:50,audio,animals,negative,10,,,,,,,
990ad477-b9eb-4ea6-9ec8-3f941f53b758,intrigued,21-07-2020 11:11,audio,animals,positive,45,,,,,,,
990ad477-b9eb-4ea6-9ec8-3f941f53b758,want,18-03-2021 21:54,audio,animals,positive,70,,,,,,,
990ad477-b9eb-4ea6-9ec8-3f941f53b758,dislike,09-10-2020 00:37,audio,animals,negative,10,,,,,,,
990ad477-b9eb-4ea6-9ec8-3f941f53b758,disgust,28-01-2021 15:29,audio,animals,negative,0,,,,,,,
990ad477-b9eb-4ea6-9ec8-3f941f53b758,disgust,18-01-2021 14:56,audio,animals,negative,0,,,,,,,
990ad477-b9eb-4ea6-9ec8-3f941f53b758,hate,30-08-2020 21:38,audio,animals,negative,5,,,,,,,
990ad477-b9eb-4ea6-9ec8-3f941f53b758,want,13-05-2021 20:31,audio,animals,positive,70,,,,,,,
990ad477-b9eb-4ea6-9ec8-3f941f53b758,peeking,18-07-2020 23:38,audio,animals,neutral,35,,,,,,,
990ad477-b9eb-4ea6-9ec8-3f941f53b758,dislike,07-02-2021 07:30,audio,animals,negative,10,,,,,,,
990ad477-b9eb-4ea6-9ec8-3f941f53b758,interested,21-08-2020 14:31,audio,animals,positive,30,,,,,,,
990ad477-b9eb-4ea6-9ec8-3f941f53b758,dislike,07-12-2020 14:04,audio,animals,negative,10,,,,,,,
990ad477-b9eb-4ea6-9ec8-3f941f53b758,want,14-06-2021 22:04,audio,animals,positive,70,,,,,,,
990ad477-b9eb-4ea6-9ec8-3f941f53b758,disgust,09-01-2021 14:01,audio,animals,negative,0,,,,,,,
59bb59ce-776b-4d28-85ee-c0d71c690b6a,like,31-07-2020 00:06,audio,animals,positive,50,,,,,,,
59bb59ce-776b-4d28-85ee-c0d71c690b6a,heart,04-11-2020 16:30,audio,animals,positive,60,,,,,,,
59bb59ce-776b-4d28-85ee-c0d71c690b6a,intrigued,06-03-2021 09:50,audio,animals,positive,45,,,,,,,
59bb59ce-776b-4d28-85ee-c0d71c690b6a,adore,15-08-2020 15:27,audio,animals,positive,72,,,,,,,
59bb59ce-776b-4d28-85ee-c0d71c690b6a,disgust,03-06-2021 18:43,audio,animals,negative,0,,,,,,,
59bb59ce-776b-4d28-85ee-c0d71c690b6a,indifferent,21-04-2021 01:10,audio,animals,neutral,20,,,,,,,
59bb59ce-776b-4d28-85ee-c0d71c690b6a,dislike,12-06-2021 23:35,audio,animals,negative,10,,,,,,,
59bb59ce-776b-4d28-85ee-c0d71c690b6a,heart,24-05-2021 17:24,audio,animals,positive,60,,,,,,,
59bb59ce-776b-4d28-85ee-c0d71c690b6a,indifferent,20-04-2021 04:25,audio,animals,neutral,20,,,,,,,
59bb59ce-776b-4d28-85ee-c0d71c690b6a,like,13-10-2020 12:18,audio,animals,positive,50,,,,,,,
59bb59ce-776b-4d28-85ee-c0d71c690b6a,super love,10-04-2021 09:23,audio,animals,positive,75,,,,,,,
59bb59ce-776b-4d28-85ee-c0d71c690b6a,like,20-08-2020 10:30,audio,animals,positive,50,,,,,,,
59bb59ce-776b-4d28-85ee-c0d71c690b6a,disgust,10-04-2021 03:14,audio,animals,negative,0,,,,,,,
59bb59ce-776b-4d28-85ee-c0d71c690b6a,scared,24-06-2020 06:25,audio,animals,negative,15,,,,,,,
59bb59ce-776b-4d28-85ee-c0d71c690b6a,want,06-08-2020 10:31,audio,animals,positive,70,,,,,,,
59bb59ce-776b-4d28-85ee-c0d71c690b6a,interested,07-08-2020 04:01,audio,animals,positive,30,,,,,,,
59bb59ce-776b-4d28-85ee-c0d71c690b6a,cherish,23-09-2020 04:51,audio,animals,positive,70,,,,,,,
59bb59ce-776b-4d28-85ee-c0d71c690b6a,interested,07-02-2021 12:44,audio,animals,positive,30,,,,,,,
59bb59ce-776b-4d28-85ee-c0d71c690b6a,scared,16-03-2021 20:01,audio,animals,negative,15,,,,,,,
59bb59ce-776b-4d28-85ee-c0d71c690b6a,interested,23-02-2021 03:18,audio,animals,positive,30,,,,,,,
59bb59ce-776b-4d28-85ee-c0d71c690b6a,super love,27-08-2020 17:38,audio,animals,positive,75,,,,,,,
59bb59ce-776b-4d28-85ee-c0d71c690b6a,scared,18-09-2020 05:35,audio,animals,negative,15,,,,,,,
59bb59ce-776b-4d28-85ee-c0d71c690b6a,peeking,02-07-2020 02:54,audio,animals,neutral,35,,,,,,,
59bb59ce-776b-4d28-85ee-c0d71c690b6a,indifferent,09-02-2021 14:53,audio,animals,neutral,20,,,,,,,
59bb59ce-776b-4d28-85ee-c0d71c690b6a,intrigued,30-04-2021 10:40,audio,animals,positive,45,,,,,,,
59bb59ce-776b-4d28-85ee-c0d71c690b6a,intrigued,15-05-2021 02:03,audio,animals,positive,45,,,,,,,
59bb59ce-776b-4d28-85ee-c0d71c690b6a,scared,16-03-2021 15:44,audio,animals,negative,15,,,,,,,
59bb59ce-776b-4d28-85ee-c0d71c690b6a,scared,22-03-2021 09:22,audio,animals,negative,15,,,,,,,
59bb59ce-776b-4d28-85ee-c0d71c690b6a,worried,28-10-2020 02:50,audio,animals,negative,12,,,,,,,
59bb59ce-776b-4d28-85ee-c0d71c690b6a,indifferent,12-02-2021 02:42,audio,animals,neutral,20,,,,,,,
59bb59ce-776b-4d28-85ee-c0d71c690b6a,scared,17-12-2020 12:02,audio,animals,negative,15,,,,,,,
59bb59ce-776b-4d28-85ee-c0d71c690b6a,super love,21-09-2020 14:53,audio,animals,positive,75,,,,,,,
59bb59ce-776b-4d28-85ee-c0d71c690b6a,adore,17-01-2021 01:40,audio,animals,positive,72,,,,,,,
59bb59ce-776b-4d28-85ee-c0d71c690b6a,super love,16-08-2020 06:25,audio,animals,positive,75,,,,,,,
59bb59ce-776b-4d28-85ee-c0d71c690b6a,cherish,10-06-2021 19:12,audio,animals,positive,70,,,,,,,
59bb59ce-776b-4d28-85ee-c0d71c690b6a,worried,15-12-2020 05:27,audio,animals,negative,12,,,,,,,
59bb59ce-776b-4d28-85ee-c0d71c690b6a,interested,08-01-2021 12:29,audio,animals,positive,30,,,,,,,
59bb59ce-776b-4d28-85ee-c0d71c690b6a,hate,05-07-2020 04:21,audio,animals,negative,5,,,,,,,
59bb59ce-776b-4d28-85ee-c0d71c690b6a,adore,11-01-2021 03:34,audio,animals,positive,72,,,,,,,
59bb59ce-776b-4d28-85ee-c0d71c690b6a,disgust,10-02-2021 02:33,audio,animals,negative,0,,,,,,,
59bb59ce-776b-4d28-85ee-c0d71c690b6a,disgust,04-11-2020 19:08,audio,animals,negative,0,,,,,,,
59bb59ce-776b-4d28-85ee-c0d71c690b6a,adore,24-08-2020 14:58,audio,animals,positive,72,,,,,,,
59bb59ce-776b-4d28-85ee-c0d71c690b6a,worried,19-07-2020 16:36,audio,animals,negative,12,,,,,,,
72878c11-38cc-4442-bc81-7eeef47c531c,dislike,25-05-2021 14:23,GIF,animals,negative,10,,,,,,,
72878c11-38cc-4442-bc81-7eeef47c531c,disgust,30-09-2020 08:32,GIF,animals,negative,0,,,,,,,
72878c11-38cc-4442-bc81-7eeef47c531c,disgust,31-03-2021 01:04,GIF,animals,negative,0,,,,,,,
72878c11-38cc-4442-bc81-7eeef47c531c,want,25-06-2020 16:17,GIF,animals,positive,70,,,,,,,
72878c11-38cc-4442-bc81-7eeef47c531c,dislike,25-10-2020 22:27,GIF,animals,negative,10,,,,,,,
72878c11-38cc-4442-bc81-7eeef47c531c,interested,03-06-2021 13:38,GIF,animals,positive,30,,,,,,,
72878c11-38cc-4442-bc81-7eeef47c531c,dislike,07-01-2021 05:09,GIF,animals,negative,10,,,,,,,
72878c11-38cc-4442-bc81-7eeef47c531c,scared,01-03-2021 06:04,GIF,animals,negative,15,,,,,,,
72878c11-38cc-4442-bc81-7eeef47c531c,intrigued,03-04-2021 16:16,GIF,animals,positive,45,,,,,,,
72878c11-38cc-4442-bc81-7eeef47c531c,worried,13-05-2021 07:06,GIF,animals,negative,12,,,,,,,
72878c11-38cc-4442-bc81-7eeef47c531c,adore,10-05-2021 05:36,GIF,animals,positive,72,,,,,,,
72878c11-38cc-4442-bc81-7eeef47c531c,scared,21-11-2020 02:01,GIF,animals,negative,15,,,,,,,
72878c11-38cc-4442-bc81-7eeef47c531c,cherish,25-05-2021 09:55,GIF,animals,positive,70,,,,,,,
72878c11-38cc-4442-bc81-7eeef47c531c,worried,17-07-2020 13:51,GIF,animals,negative,12,,,,,,,
72878c11-38cc-4442-bc81-7eeef47c531c,heart,28-07-2020 06:06,GIF,animals,positive,60,,,,,,,
72878c11-38cc-4442-bc81-7eeef47c531c,heart,08-02-2021 21:37,GIF,animals,positive,60,,,,,,,
72878c11-38cc-4442-bc81-7eeef47c531c,hate,19-01-2021 18:37,GIF,animals,negative,5,,,,,,,
72878c11-38cc-4442-bc81-7eeef47c531c,super love,24-07-2020 13:56,GIF,animals,positive,75,,,,,,,
72878c11-38cc-4442-bc81-7eeef47c531c,super love,02-05-2021 04:53,GIF,animals,positive,75,,,,,,,
72878c11-38cc-4442-bc81-7eeef47c531c,adore,15-09-2020 23:40,GIF,animals,positive,72,,,,,,,
72878c11-38cc-4442-bc81-7eeef47c531c,want,17-07-2020 14:36,GIF,animals,positive,70,,,,,,,
72878c11-38cc-4442-bc81-7eeef47c531c,want,17-07-2020 23:40,GIF,animals,positive,70,,,,,,,
a7a7c909-15cb-4719-835b-cc9f835feb50,cherish,04-03-2021 14:45,GIF,animals,positive,70,,,,,,,
a7a7c909-15cb-4719-835b-cc9f835feb50,peeking,30-09-2020 07:19,GIF,animals,neutral,35,,,,,,,
a7a7c909-15cb-4719-835b-cc9f835feb50,heart,23-07-2020 21:31,GIF,animals,positive,60,,,,,,,
a7a7c909-15cb-4719-835b-cc9f835feb50,super love,01-11-2020 14:12,GIF,animals,positive,75,,,,,,,
a7a7c909-15cb-4719-835b-cc9f835feb50,peeking,15-05-2021 09:39,GIF,animals,neutral,35,,,,,,,
a7a7c909-15cb-4719-835b-cc9f835feb50,like,31-10-2020 00:59,GIF,animals,positive,50,,,,,,,
a7a7c909-15cb-4719-835b-cc9f835feb50,disgust,17-05-2021 07:54,GIF,animals,negative,0,,,,,,,
a7a7c909-15cb-4719-835b-cc9f835feb50,cherish,03-05-2021 04:36,GIF,animals,positive,70,,,,,,,
a7a7c909-15cb-4719-835b-cc9f835feb50,peeking,05-02-2021 06:34,GIF,animals,neutral,35,,,,,,,
a7a7c909-15cb-4719-835b-cc9f835feb50,worried,21-03-2021 08:27,GIF,animals,negative,12,,,,,,,
a7a7c909-15cb-4719-835b-cc9f835feb50,dislike,29-12-2020 12:30,GIF,animals,negative,10,,,,,,,
a7a7c909-15cb-4719-835b-cc9f835feb50,like,10-08-2020 16:50,GIF,animals,positive,50,,,,,,,
a7a7c909-15cb-4719-835b-cc9f835feb50,heart,14-10-2020 16:51,GIF,animals,positive,60,,,,,,,
a7a7c909-15cb-4719-835b-cc9f835feb50,intrigued,29-10-2020 08:29,GIF,animals,positive,45,,,,,,,
a7a7c909-15cb-4719-835b-cc9f835feb50,super love,01-11-2020 03:37,GIF,animals,positive,75,,,,,,,
a7a7c909-15cb-4719-835b-cc9f835feb50,worried,16-10-2020 22:23,GIF,animals,negative,12,,,,,,,
a7a7c909-15cb-4719-835b-cc9f835feb50,intrigued,29-01-2021 22:16,GIF,animals,positive,45,,,,,,,
a7a7c909-15cb-4719-835b-cc9f835feb50,peeking,09-05-2021 20:22,GIF,animals,neutral,35,,,,,,,
a7a7c909-15cb-4719-835b-cc9f835feb50,scared,13-08-2020 14:44,GIF,animals,negative,15,,,,,,,
a7a7c909-15cb-4719-835b-cc9f835feb50,interested,17-05-2021 23:13,GIF,animals,positive,30,,,,,,,
a7a7c909-15cb-4719-835b-cc9f835feb50,love,20-10-2020 02:40,GIF,animals,positive,65,,,,,,,
a7a7c909-15cb-4719-835b-cc9f835feb50,hate,17-05-2021 09:09,GIF,animals,negative,5,,,,,,,
a7a7c909-15cb-4719-835b-cc9f835feb50,adore,10-08-2020 01:01,GIF,animals,positive,72,,,,,,,
a7a7c909-15cb-4719-835b-cc9f835feb50,hate,12-08-2020 20:54,GIF,animals,negative,5,,,,,,,
a7a7c909-15cb-4719-835b-cc9f835feb50,love,07-09-2020 14:23,GIF,animals,positive,65,,,,,,,
a7a7c909-15cb-4719-835b-cc9f835feb50,cherish,15-03-2021 00:15,GIF,animals,positive,70,,,,,,,
d03efe68-5986-48c4-8767-93b8f5881004,scared,27-08-2020 06:14,GIF,animals,negative,15,,,,,,,
d03efe68-5986-48c4-8767-93b8f5881004,super love,18-08-2020 20:29,GIF,animals,positive,75,,,,,,,
d03efe68-5986-48c4-8767-93b8f5881004,scared,18-02-2021 12:21,GIF,animals,negative,15,,,,,,,
d03efe68-5986-48c4-8767-93b8f5881004,love,05-09-2020 17:18,GIF,animals,positive,65,,,,,,,
d03efe68-5986-48c4-8767-93b8f5881004,dislike,09-01-2021 05:34,GIF,animals,negative,10,,,,,,,
d03efe68-5986-48c4-8767-93b8f5881004,like,14-03-2021 01:52,GIF,animals,positive,50,,,,,,,
d03efe68-5986-48c4-8767-93b8f5881004,hate,27-10-2020 13:09,GIF,animals,negative,5,,,,,,,
d03efe68-5986-48c4-8767-93b8f5881004,intrigued,09-10-2020 18:49,GIF,animals,positive,45,,,,,,,
d03efe68-5986-48c4-8767-93b8f5881004,indifferent,16-04-2021 17:35,GIF,animals,neutral,20,,,,,,,
d03efe68-5986-48c4-8767-93b8f5881004,want,12-09-2020 11:38,GIF,animals,positive,70,,,,,,,
d03efe68-5986-48c4-8767-93b8f5881004,dislike,29-03-2021 00:56,GIF,animals,negative,10,,,,,,,
d03efe68-5986-48c4-8767-93b8f5881004,adore,13-11-2020 05:25,GIF,animals,positive,72,,,,,,,
d03efe68-5986-48c4-8767-93b8f5881004,intrigued,26-08-2020 04:52,GIF,animals,positive,45,,,,,,,
d03efe68-5986-48c4-8767-93b8f5881004,hate,12-08-2020 00:45,GIF,animals,negative,5,,,,,,,
d03efe68-5986-48c4-8767-93b8f5881004,hate,28-02-2021 00:45,GIF,animals,negative,5,,,,,,,
d03efe68-5986-48c4-8767-93b8f5881004,scared,15-01-2021 07:43,GIF,animals,negative,15,,,,,,,
d03efe68-5986-48c4-8767-93b8f5881004,scared,27-11-2020 00:57,GIF,animals,negative,15,,,,,,,
d03efe68-5986-48c4-8767-93b8f5881004,peeking,31-01-2021 17:48,GIF,animals,neutral,35,,,,,,,
d03efe68-5986-48c4-8767-93b8f5881004,intrigued,28-11-2020 22:18,GIF,animals,positive,45,,,,,,,
d03efe68-5986-48c4-8767-93b8f5881004,disgust,21-03-2021 05:38,GIF,animals,negative,0,,,,,,,
d03efe68-5986-48c4-8767-93b8f5881004,worried,28-01-2021 17:51,GIF,animals,negative,12,,,,,,,
d03efe68-5986-48c4-8767-93b8f5881004,worried,19-10-2020 01:00,GIF,animals,negative,12,,,,,,,
d03efe68-5986-48c4-8767-93b8f5881004,scared,17-02-2021 08:10,GIF,animals,negative,15,,,,,,,
d03efe68-5986-48c4-8767-93b8f5881004,dislike,03-01-2021 15:08,GIF,animals,negative,10,,,,,,,
d03efe68-5986-48c4-8767-93b8f5881004,cherish,29-09-2020 23:57,GIF,animals,positive,70,,,,,,,
d03efe68-5986-48c4-8767-93b8f5881004,worried,09-06-2021 00:56,GIF,animals,negative,12,,,,,,,
d03efe68-5986-48c4-8767-93b8f5881004,dislike,24-07-2020 18:15,GIF,animals,negative,10,,,,,,,
